parcel,transect,species,hits,year,CommonName,Lifecycle,Lifeform,percent_cover
LAW012,10,ATCO,2,2024,Shadscale,Perennial,Shrub,2
LAW012,10,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW012,14,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,14,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW012,14,PSARM,10,2024,"indigo bush, Northern Mojave",Perennial,Shrub,10
LAW012,25,SATR12,4,2024,"Tumbleweed /thistle, Russian",Annual,Herb,4
LAW012,25,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW012,19,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,19,ATCO,5,2024,Shadscale,Perennial,Shrub,5
LAW012,19,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW012,19,KRLA2,1,2024,Winterfat,Perennial,Shrub,1
LAW012,16,SATR12,5,2024,"Tumbleweed /thistle, Russian",Annual,Herb,5
LAW012,16,ATCO,4,2024,Shadscale,Perennial,Shrub,4
LAW012,16,PSARM,6,2024,"indigo bush, Northern Mojave",Perennial,Shrub,6
LAW012,16,KRLA2,1,2024,Winterfat,Perennial,Shrub,1
LAW012,1,SATR12,7,2024,"Tumbleweed /thistle, Russian",Annual,Herb,7
LAW012,1,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW012,17,ATCO,8,2024,Shadscale,Perennial,Shrub,8
LAW012,17,SAVE4,1,2024,Greasewood,Perennial,Shrub,1
LAW012,11,PSARM,13,2024,"indigo bush, Northern Mojave",Perennial,Shrub,13
LAW012,11,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,1
LAW012,11,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,13,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW012,13,ERIN4,2,2024,"trumpet, Desert",Annual/Perennial,Herb,2
LAW012,5b,PSARM,12,2024,"indigo bush, Northern Mojave",Perennial,Shrub,12
LAW012,5b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,5b,ERIN4,1,2024,"trumpet, Desert",Annual/Perennial,Herb,1
LAW012,5b,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW012,8,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW012,8,ERIN4,1,2024,"trumpet, Desert",Annual/Perennial,Herb,1
LAW012,8,KRLA2,1,2024,Winterfat,Perennial,Shrub,1
LAW012,30,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW012,30,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,1
LAW012,30,SATR12,2,2024,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW012,30,ATCO,4,2024,Shadscale,Perennial,Shrub,4
LAW012,30,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW024,6c,ATCO,7,2024,Shadscale,Perennial,Shrub,7
LAW024,6c,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW024,2,ATCO,9,2024,Shadscale,Perennial,Shrub,9
LAW024,8c,ATCO,2,2024,Shadscale,Perennial,Shrub,2
LAW024,8c,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW024,8c,ATCA2,1,2024,"saltbush, Fourwing",Perennial,Shrub,1
LAW024,8c,PSPO,5,2024,"dalea, Dotted",Perennial,Shrub,5
LAW024,8c,SAVE4,4,2024,Greasewood,Perennial,Shrub,4
LAW024,1,ATCA2,7,2024,"saltbush, Fourwing",Perennial,Shrub,7
LAW024,1,SAVE4,11,2024,Greasewood,Perennial,Shrub,11
LAW024,3b,ATCO,2,2024,Shadscale,Perennial,Shrub,2
LAW024,3b,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW024,3b,SAVE4,7,2024,Greasewood,Perennial,Shrub,7
LAW024,3b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW024,4,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW024,4,SAVE4,18,2024,Greasewood,Perennial,Shrub,18
LAW024,4,ATCO,5,2024,Shadscale,Perennial,Shrub,5
LAW024,4,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW024,7,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW024,7,SAVE4,3,2024,Greasewood,Perennial,Shrub,3
LAW024,7,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW024,7,ERNA10,3,2024,"rabbitbrush, Common",Perennial,Shrub,3
LAW024,10,SAVE4,6,2024,Greasewood,Perennial,Shrub,6
LAW024,10,ERNA10,7,2024,"rabbitbrush, Common",Perennial,Shrub,7
LAW024,9b,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW024,9b,ATCO,2,2024,Shadscale,Perennial,Shrub,2
LAW024,9b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW024,9b,KRLA2,2,2024,Winterfat,Perennial,Shrub,2
LAW024,5,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW024,5,SAVE4,18,2024,Greasewood,Perennial,Shrub,18
LAW024,5,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW028,20,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW028,20,ERIN4,1,2024,"trumpet, Desert",Annual/Perennial,Herb,1
LAW028,20,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW028,9,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW028,9,STPA4,1,2024,"wire-lettuce, Common",Perennial,Herb_Shrub,1
LAW028,13,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW028,13,ATCO,4,2024,Shadscale,Perennial,Shrub,4
LAW028,13,LYAN,2,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW028,15,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,15,LYAN,3,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,3
LAW028,15,KRLA2,7,2024,Winterfat,Perennial,Shrub,7
LAW028,2,PSARM,6,2024,"indigo bush, Northern Mojave",Perennial,Shrub,6
LAW028,2,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW028,2,LYAN,6,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,6
LAW028,2,KRLA2,4,2024,Winterfat,Perennial,Shrub,4
LAW028,17,PSARM,8,2024,"indigo bush, Northern Mojave",Perennial,Shrub,8
LAW028,17,SATR12,3,2024,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW028,17,ATCO,6,2024,Shadscale,Perennial,Shrub,6
LAW028,17,KRLA2,1,2024,Winterfat,Perennial,Shrub,1
LAW028,17,ATCA2,1,2024,"saltbush, Fourwing",Perennial,Shrub,1
LAW028,16,SATR12,3,2024,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW028,16,KRLA2,3,2024,Winterfat,Perennial,Shrub,3
LAW028,16,PSPO,5,2024,"dalea, Dotted",Perennial,Shrub,5
LAW028,16,ATCA2,2,2024,"saltbush, Fourwing",Perennial,Shrub,2
LAW028,5,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW028,5,SATR12,2,2024,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW028,5,ATCO,4,2024,Shadscale,Perennial,Shrub,4
LAW028,5,KRLA2,1,2024,Winterfat,Perennial,Shrub,1
LAW028,5,PSPO,5,2024,"dalea, Dotted",Perennial,Shrub,5
LAW028,5,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW028,12,PSARM,6,2024,"indigo bush, Northern Mojave",Perennial,Shrub,6
LAW028,12,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,12,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW028,18,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,18,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,18,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW028,18,LYAN,4,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,4
LAW028,18,TEAX,1,2024,"cotton-thorn, straight-spined",Perennial,Shrub,1
LAW028,18,EPNE,1,2024,"ephedra, Nevada",Perennial,Shrub,1
LAW028,1,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW028,1,PSARM,11,2024,"indigo bush, Northern Mojave",Perennial,Shrub,11
LAW028,19,ATCO,6,2024,Shadscale,Perennial,Shrub,6
LAW028,19,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW028,19,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW028,3,ATCO,2,2024,Shadscale,Perennial,Shrub,2
LAW028,3,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW028,3,KRLA2,2,2024,Winterfat,Perennial,Shrub,2
LAW028,3,LEFR2,2,2024,"alyssum, Desert",Perennial,Shrub,2
LAW028,8b,ATCO,2,2024,Shadscale,Perennial,Shrub,2
LAW028,8b,PSARM,11,2024,"indigo bush, Northern Mojave",Perennial,Shrub,11
LAW028,8b,LYAN,2,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW028,8b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,11,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW028,11,PSARM,21,2024,"indigo bush, Northern Mojave",Perennial,Shrub,21
LAW028,11,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW028,11,LEFR2,5,2024,"alyssum, Desert",Perennial,Shrub,5
LAW028,14,ATCO,18,2024,Shadscale,Perennial,Shrub,18
LAW028,14,SAVE4,1,2024,Greasewood,Perennial,Shrub,1
LAW028,7b,ATCO,4,2024,Shadscale,Perennial,Shrub,4
LAW028,7b,PSARM,10,2024,"indigo bush, Northern Mojave",Perennial,Shrub,10
LAW028,7b,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,1
LAW028,4,ATCO,7,2024,Shadscale,Perennial,Shrub,7
LAW028,4,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW028,4,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,6,ATCO,4,2024,Shadscale,Perennial,Shrub,4
LAW028,6,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,6,SATR12,2,2024,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW028,10,ATCO,6,2024,Shadscale,Perennial,Shrub,6
LAW028,10,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW130,8,ATPO,12,2024,"saltbush, Allscale",Perennial,Shrub,12
LAW130,3,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW130,3,KRLA2,1,2024,Winterfat,Perennial,Shrub,1
LAW130,2,ATPO,5,2024,"saltbush, Allscale",Perennial,Shrub,5
LAW130,2,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW130,10b,ATPO,15,2024,"saltbush, Allscale",Perennial,Shrub,15
LAW130,4,ATPO,13,2024,"saltbush, Allscale",Perennial,Shrub,13
LAW130,9,ATPO,9,2024,"saltbush, Allscale",Perennial,Shrub,9
LAW130,1,ATPO,6,2024,"saltbush, Allscale",Perennial,Shrub,6
LAW130,5,ATPO,7,2024,"saltbush, Allscale",Perennial,Shrub,7
LAW130,7,ATPO,19,2024,"saltbush, Allscale",Perennial,Shrub,19
LAW130,6,ATPO,9,2024,"saltbush, Allscale",Perennial,Shrub,9
LAW134,9,ATPO,8,2024,"saltbush, Allscale",Perennial,Shrub,8
LAW134,9,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW134,4,ATPO,5,2024,"saltbush, Allscale",Perennial,Shrub,5
LAW134,4,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW134,4,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW134,4,HYSAS,1,2024,NA,NA,NA,1
LAW134,1,ATCO,6,2024,Shadscale,Perennial,Shrub,6
LAW134,1,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW134,1,HYSAS,1,2024,NA,NA,NA,1
LAW134,13,ATPO,5,2024,"saltbush, Allscale",Perennial,Shrub,5
LAW134,13,ATCO,7,2024,Shadscale,Perennial,Shrub,7
LAW134,13,PSARM,2,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW134,3,ATPO,29,2024,"saltbush, Allscale",Perennial,Shrub,29
LAW134,15,ATPO,34,2024,"saltbush, Allscale",Perennial,Shrub,34
LAW134,18,ATPO,17,2024,"saltbush, Allscale",Perennial,Shrub,17
LAW134,18,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW134,18,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW134,12,ATPO,14,2024,"saltbush, Allscale",Perennial,Shrub,14
LAW134,14,ATPO,23,2024,"saltbush, Allscale",Perennial,Shrub,23
LAW134,14,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW134,8,ATPO,2,2024,"saltbush, Allscale",Perennial,Shrub,2
LAW134,8,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW134,11,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW134,11,ATPO,3,2024,"saltbush, Allscale",Perennial,Shrub,3
LAW134,10,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW134,7c,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW134,7c,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW134,6,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW134,6,ATPO,1,2024,"saltbush, Allscale",Perennial,Shrub,1
LAW134,6,PSARM,10,2024,"indigo bush, Northern Mojave",Perennial,Shrub,10
LAW134,2,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW134,20,ATPO,1,2024,"saltbush, Allscale",Perennial,Shrub,1
LAW134,20,ATCO,1,2024,Shadscale,Perennial,Shrub,1
LAW134,20,PSARM,2,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW134,19,ATPO,7,2024,"saltbush, Allscale",Perennial,Shrub,7
LAW134,19,ATCO,5,2024,Shadscale,Perennial,Shrub,5
LAW134,17,ATPO,11,2024,"saltbush, Allscale",Perennial,Shrub,11
LAW134,16,ATPO,31,2024,"saltbush, Allscale",Perennial,Shrub,31
LAW134,5,ATPO,4,2024,"saltbush, Allscale",Perennial,Shrub,4
LAW134,5,ATCO,3,2024,Shadscale,Perennial,Shrub,3
LAW134,5,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW028,11,PSARM,4,2025,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,11,ATCO,3,2025,Shadscale,Perennial,Shrub,3
LAW028,11,LYAN,2,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW028,9,PSARM,3,2025,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW028,9,ATCO,2,2025,Shadscale,Perennial,Shrub,2
LAW028,9,PSPO,1,2025,"dalea, Dotted",Perennial,Shrub,1
LAW028,12,PSARM,11,2025,"indigo bush, Northern Mojave",Perennial,Shrub,11
LAW028,12,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,12,LYAN,3,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,3
LAW028,12,KRLA2,1,2025,Winterfat,Perennial,Shrub,1
LAW028,13,PSARM,7,2025,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW028,13,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,13,LYAN,3,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,3
LAW028,13,KRLA2,4,2025,Winterfat,Perennial,Shrub,4
LAW028,1,PSARM,7,2025,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW028,1,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW028,5,LYAN,1,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW028,5,ATCO,3,2025,Shadscale,Perennial,Shrub,3
LAW028,5,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW028,18,KRLA2,4,2025,Winterfat,Perennial,Shrub,4
LAW028,18,PSPO,5,2025,"dalea, Dotted",Perennial,Shrub,5
LAW028,18,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,18,ACHY,1,2025,"ricegrass, Indian",Perennial,Grass,1
LAW028,18,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,4,ATCO,7,2025,Shadscale,Perennial,Shrub,7
LAW028,4,PSARM,11,2025,"indigo bush, Northern Mojave",Perennial,Shrub,11
LAW028,20,KRLA2,2,2025,Winterfat,Perennial,Shrub,2
LAW028,20,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW028,20,PSARM,9,2025,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW028,15,ATCO,2,2025,Shadscale,Perennial,Shrub,2
LAW028,15,SATR12,5,2025,"Tumbleweed /thistle, Russian",Annual,Herb,5
LAW028,2,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,2,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,2,PSARM,6,2025,"indigo bush, Northern Mojave",Perennial,Shrub,6
LAW028,2,EPVI,3,2025,"ephedra, Green",Perennial,Shrub,3
LAW028,2,TEAX,1,2025,"cotton-thorn, straight-spined",Perennial,Shrub,1
LAW028,3,SATR12,3,2025,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW028,3,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,3,PSARM,12,2025,"indigo bush, Northern Mojave",Perennial,Shrub,12
LAW028,8,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,8,ATCO,2,2025,Shadscale,Perennial,Shrub,2
LAW028,8,PSARM,8,2025,"indigo bush, Northern Mojave",Perennial,Shrub,8
LAW028,8,LEFR2,2,2025,"alyssum, Desert",Perennial,Shrub,2
LAW028,14,ATCO,3,2025,Shadscale,Perennial,Shrub,3
LAW028,14,PSARM,13,2025,"indigo bush, Northern Mojave",Perennial,Shrub,13
LAW028,14,LYAN,2,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW028,14,KRLA2,1,2025,Winterfat,Perennial,Shrub,1
LAW028,7,SATR12,3,2025,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW028,7,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,7,PSARM,4,2025,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,6,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,6,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW028,6,PSARM,10,2025,"indigo bush, Northern Mojave",Perennial,Shrub,10
LAW028,6,LEFR2,1,2025,"alyssum, Desert",Perennial,Shrub,1
LAW028,16,PSARM,8,2025,"indigo bush, Northern Mojave",Perennial,Shrub,8
LAW028,16,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW028,16,SATR12,2,2025,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW028,19,PSARM,4,2025,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,19,ATCO,3,2025,Shadscale,Perennial,Shrub,3
LAW028,19,SATR12,2,2025,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW028,10,PSARM,8,2025,"indigo bush, Northern Mojave",Perennial,Shrub,8
LAW028,10,ATCO,5,2025,Shadscale,Perennial,Shrub,5
LAW028,10,KRLA2,3,2025,Winterfat,Perennial,Shrub,3
LAW028,17,ATCO,11,2025,Shadscale,Perennial,Shrub,11
LAW028,17,SATR12,3,2025,"Tumbleweed /thistle, Russian",Annual,Herb,3
LAW049,5,PSARM,11,2025,"indigo bush, Northern Mojave",Perennial,Shrub,11
LAW049,5,XYTO2,1,2025,"aster, Mojave",Perennial,Shrub,1
LAW049,5,ATCO,2,2025,Shadscale,Perennial,Shrub,2
LAW049,1,PSARM,10,2025,"indigo bush, Northern Mojave",Perennial,Shrub,10
LAW049,1,XYTO2,3,2025,"aster, Mojave",Perennial,Shrub,3
LAW049,7,PSARM,2,2025,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW049,7,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW049,3,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW049,3,SATR12,6,2025,"Tumbleweed /thistle, Russian",Annual,Herb,6
LAW049,9,PSARM,7,2025,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW049,9,ATCO,5,2025,Shadscale,Perennial,Shrub,5
LAW049,9,LYAN,1,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW049,10,ATCO,7,2025,Shadscale,Perennial,Shrub,7
LAW049,10,KRLA2,2,2025,Winterfat,Perennial,Shrub,2
LAW049,2,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW049,2,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW049,6,KRLA2,1,2025,Winterfat,Perennial,Shrub,1
LAW049,6,SATR12,12,2025,"Tumbleweed /thistle, Russian",Annual,Herb,12
LAW049,4,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW049,4,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW049,4,PSARM,11,2025,"indigo bush, Northern Mojave",Perennial,Shrub,11
LAW012,33,ATCO,8,2025,Shadscale,Perennial,Shrub,8
LAW012,33,SATR12,4,2025,"Tumbleweed /thistle, Russian",Annual,Herb,4
LAW012,33,PSPO,2,2025,"dalea, Dotted",Perennial,Shrub,2
LAW012,29,ATCO,3,2025,Shadscale,Perennial,Shrub,3
LAW012,29,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,29,PSPO,7,2025,"dalea, Dotted",Perennial,Shrub,7
LAW012,29,KRLA2,2,2025,Winterfat,Perennial,Shrub,2
LAW012,29,PSARM,5,2025,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW012,31,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW012,31,SATR12,5,2025,"Tumbleweed /thistle, Russian",Annual,Herb,5
LAW012,31,PSARM,3,2025,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW012,15,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,15,PSARM,9,2025,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW012,15,HYSA,1,2025,Cheese bush,Perennial,Shrub,1
LAW012,15,LYAN,5,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,5
LAW012,34,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW012,34,PSARM,13,2025,"indigo bush, Northern Mojave",Perennial,Shrub,13
LAW012,34,LEFR2,1,2025,"alyssum, Desert",Perennial,Shrub,1
LAW012,12,PSARM,8,2025,"indigo bush, Northern Mojave",Perennial,Shrub,8
LAW012,12,LYAN,2,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW012,37,PSARM,3,2025,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW012,37,LYAN,2,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW012,37,KRLA2,1,2025,Winterfat,Perennial,Shrub,1
LAW012,37,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,19,PSARM,5,2025,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW012,19,LYAN,2,2025,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW012,19,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,19,LEFR2,1,2025,"alyssum, Desert",Perennial,Shrub,1
LAW012,19,ERIN4,1,2025,"trumpet, Desert",Annual/Perennial,Herb,1
LAW012,19,XYTO2,1,2025,"aster, Mojave",Perennial,Shrub,1
LAW012,36,PSARM,5,2025,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW012,36,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,36,LEFR2,1,2025,"alyssum, Desert",Perennial,Shrub,1
LAW012,36,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,25,SATR12,13,2025,"Tumbleweed /thistle, Russian",Annual,Herb,13
LAW012,23,PSARM,7,2025,"indigo bush, Northern Mojave",Perennial,Shrub,7
LAW012,35,PSARM,12,2025,"indigo bush, Northern Mojave",Perennial,Shrub,12
LAW012,35,ATCO,2,2025,Shadscale,Perennial,Shrub,2
LAW012,11,PSARM,3,2025,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW012,11,ATCO,7,2025,Shadscale,Perennial,Shrub,7
LAW012,11,SAVE4,2,2025,Greasewood,Perennial,Shrub,2
LAW012,21,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW012,21,ATCO,8,2025,Shadscale,Perennial,Shrub,8
LAW012,25,SATR12,11,2025,"Tumbleweed /thistle, Russian",Annual,Herb,11
LAW012,25,ERMA2,1,2025,"buckwheat, Spotted",Annual,Herb,1
LAW012,25,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW012,16,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,16,PSARM,2,2025,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW012,32,SATR12,5,2025,"Tumbleweed /thistle, Russian",Annual,Herb,5
LAW012,32,ATCO,3,2025,Shadscale,Perennial,Shrub,3
LAW012,39,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,39,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,39,PSARM,9,2025,"indigo bush, Northern Mojave",Perennial,Shrub,9
LAW012,3,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,3,ATCO,5,2025,Shadscale,Perennial,Shrub,5
LAW012,27,BAHY,1,2025,"bassia, Fivehook",Annual,Herb,1
LAW012,27,ATCO,5,2025,Shadscale,Perennial,Shrub,5
LAW012,30,ATCO,4,2025,Shadscale,Perennial,Shrub,4
LAW012,30,SAVE4,9,2025,Greasewood,Perennial,Shrub,9
LAW012,30,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW012,30,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,18,ATCO,1,2025,Shadscale,Perennial,Shrub,1
LAW012,18,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW012,6,ATCO,2,2025,Shadscale,Perennial,Shrub,2
LAW012,6,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW012,6,SATR12,2,2025,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW012,13,ATCO,6,2025,Shadscale,Perennial,Shrub,6
LAW012,13,PSARM,2,2025,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW012,13,LEFR2,2,2025,"alyssum, Desert",Perennial,Shrub,2
LAW012,13,KRLA2,1,2025,Winterfat,Perennial,Shrub,1
