parcel,quad,parcel_code,segment_key,species,hits,survey_year,source_file,length_m,n_possible_hits,intercept_spacing_m,denominator_source,percent_cover
IND131S,IND,131S,2.6-2.7,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.56,197,0.5,gis_post_distance,0
IND131S,IND,131S,2.7-2.0,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.99,204,0.5,gis_post_distance,0
IND131S,IND,131S,3.1-3.2,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.17,200,0.5,gis_post_distance,0
IND131S,IND,131S,3.2-3.3,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.98,202,0.5,gis_post_distance,0
IND131S,IND,131S,3.3-3.4,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.32,201,0.5,gis_post_distance,0
IND131S,IND,131S,3.4-3.5,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.68,199,0.5,gis_post_distance,0
IND131S,IND,131S,3.5-3.6,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.12,196,0.5,gis_post_distance,0
IND131S,IND,131S,3.6-3.7,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.74,197,0.5,gis_post_distance,0
IND131S,IND,131S,3.7-3.0,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,4.1-4.2,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.5,205,0.5,gis_post_distance,0
IND131S,IND,131S,4.2-4.0,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,147,294,0.5,gis_post_distance,0
IND131S,IND,131S,5.1-5.0,ARTRP2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,82.86,166,0.5,gis_post_distance,0
IND131S,IND,131S,1.1-1.2,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,0
IND131S,IND,131S,1.2-1.3,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.33,203,0.5,gis_post_distance,0
IND131S,IND,131S,1.3-1.4,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.46,197,0.5,gis_post_distance,0
IND131S,IND,131S,1.4-1.5,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.44,199,0.5,gis_post_distance,0
IND131S,IND,131S,1.5-1.6,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.37,203,0.5,gis_post_distance,0
IND131S,IND,131S,1.6-1.0,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,85.41,171,0.5,gis_post_distance,0
IND131S,IND,131S,2.1-2.2,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,2.2-2.3,DAWR2,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,2.3-2.4,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.02,202,0.5,gis_post_distance,0
IND131S,IND,131S,2.4-2.5,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.2,198,0.5,gis_post_distance,0
IND131S,IND,131S,2.5-2.6,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.8,200,0.5,gis_post_distance,0
IND131S,IND,131S,2.6-2.7,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.56,197,0.5,gis_post_distance,0
IND131S,IND,131S,2.7-2.0,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.99,204,0.5,gis_post_distance,0
IND131S,IND,131S,3.1-3.2,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.17,200,0.5,gis_post_distance,0
IND131S,IND,131S,3.2-3.3,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.98,202,0.5,gis_post_distance,0
IND131S,IND,131S,3.3-3.4,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.32,201,0.5,gis_post_distance,0
IND131S,IND,131S,3.4-3.5,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.68,199,0.5,gis_post_distance,0
IND131S,IND,131S,3.5-3.6,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.12,196,0.5,gis_post_distance,0
IND131S,IND,131S,3.6-3.7,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.74,197,0.5,gis_post_distance,0
IND131S,IND,131S,3.7-3.0,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,4.1-4.2,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.5,205,0.5,gis_post_distance,0
IND131S,IND,131S,4.2-4.0,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,147,294,0.5,gis_post_distance,0
IND131S,IND,131S,5.1-5.0,DAWR2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,82.86,166,0.5,gis_post_distance,0
IND131S,IND,131S,1.1-1.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,0
IND131S,IND,131S,1.2-1.3,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.33,203,0.5,gis_post_distance,0
IND131S,IND,131S,1.3-1.4,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.46,197,0.5,gis_post_distance,0
IND131S,IND,131S,1.4-1.5,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.44,199,0.5,gis_post_distance,0
IND131S,IND,131S,1.5-1.6,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.37,203,0.5,gis_post_distance,0
IND131S,IND,131S,1.6-1.0,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,85.41,171,0.5,gis_post_distance,0
IND131S,IND,131S,2.1-2.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,2.2-2.3,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,2.3-2.4,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.02,202,0.5,gis_post_distance,0
IND131S,IND,131S,2.4-2.5,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.2,198,0.5,gis_post_distance,0
IND131S,IND,131S,2.5-2.6,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.8,200,0.5,gis_post_distance,0
IND131S,IND,131S,2.6-2.7,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.56,197,0.5,gis_post_distance,0
IND131S,IND,131S,2.7-2.0,FOPU2,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.99,204,0.5,gis_post_distance,0.49019607843137253
IND131S,IND,131S,3.1-3.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.17,200,0.5,gis_post_distance,0
IND131S,IND,131S,3.2-3.3,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.98,202,0.5,gis_post_distance,0
IND131S,IND,131S,3.3-3.4,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.32,201,0.5,gis_post_distance,0
IND131S,IND,131S,3.4-3.5,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.68,199,0.5,gis_post_distance,0
IND131S,IND,131S,3.5-3.6,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.12,196,0.5,gis_post_distance,0
IND131S,IND,131S,3.6-3.7,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.74,197,0.5,gis_post_distance,0
IND131S,IND,131S,3.7-3.0,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND131S,IND,131S,4.1-4.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.5,205,0.5,gis_post_distance,0
IND131S,IND,131S,4.2-4.0,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,147,294,0.5,gis_post_distance,0
IND131S,IND,131S,5.1-5.0,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,82.86,166,0.5,gis_post_distance,0
IND131N,IND,131N,1.1-1.2,ATTO,32,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.54,197,0.5,gis_post_distance,16.243654822335024
IND131N,IND,131N,1.2-1.3,ATTO,6,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.22,198,0.5,gis_post_distance,3.0303030303030303
IND131N,IND,131N,1.3-1.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,37.7,75,0.5,gis_post_distance,0
IND131N,IND,131N,2.1-2.2,ATTO,44,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,21.890547263681594
IND131N,IND,131N,2.2-2.3,ATTO,37,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.41,197,0.5,gis_post_distance,18.781725888324875
IND131N,IND,131N,2.3-2.4,ATTO,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.75,201,0.5,gis_post_distance,1.9900497512437811
IND131N,IND,131N,2.4-2.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.41,201,0.5,gis_post_distance,0
IND131N,IND,131N,3.1-3.2,ATTO,55,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.64,201,0.5,gis_post_distance,27.363184079601986
IND131N,IND,131N,3.2-3.3,ATTO,35,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.28,197,0.5,gis_post_distance,17.766497461928935
IND131N,IND,131N,3.3-3.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,16.47,33,0.5,gis_post_distance,0
IND131N,IND,131N,1.1-1.2,ATPO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.54,197,0.5,gis_post_distance,0.5076142131979695
IND131N,IND,131N,1.2-1.3,ATPO,15,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.22,198,0.5,gis_post_distance,7.575757575757576
IND131N,IND,131N,1.3-1.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,37.7,75,0.5,gis_post_distance,0
IND131N,IND,131N,2.1-2.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,0
IND131N,IND,131N,2.2-2.3,ATPO,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.41,197,0.5,gis_post_distance,2.030456852791878
IND131N,IND,131N,2.3-2.4,ATPO,21,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.75,201,0.5,gis_post_distance,10.44776119402985
IND131N,IND,131N,2.4-2.0,ATPO,38,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.41,201,0.5,gis_post_distance,18.90547263681592
IND131N,IND,131N,3.1-3.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.64,201,0.5,gis_post_distance,0
IND131N,IND,131N,3.2-3.3,ATPO,12,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.28,197,0.5,gis_post_distance,6.091370558375635
IND131N,IND,131N,3.3-3.0,ATPO,16,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,16.47,33,0.5,gis_post_distance,48.484848484848484
IND131N,IND,131N,1.1-1.2,ATCA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.54,197,0.5,gis_post_distance,0
IND131N,IND,131N,1.2-1.3,ATCA,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.22,198,0.5,gis_post_distance,2.0202020202020203
IND131N,IND,131N,1.3-1.0,ATCA,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,37.7,75,0.5,gis_post_distance,10.666666666666668
IND131N,IND,131N,2.1-2.2,ATCA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,0
IND131N,IND,131N,2.2-2.3,ATCA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.41,197,0.5,gis_post_distance,0
IND131N,IND,131N,2.3-2.4,ATCA,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.75,201,0.5,gis_post_distance,3.9800995024875623
IND131N,IND,131N,2.4-2.0,ATCA,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.41,201,0.5,gis_post_distance,3.9800995024875623
IND131N,IND,131N,3.1-3.2,ATCA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.64,201,0.5,gis_post_distance,0
IND131N,IND,131N,3.2-3.3,ATCA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.28,197,0.5,gis_post_distance,0
IND131N,IND,131N,3.3-3.0,ATCA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,16.47,33,0.5,gis_post_distance,0
IND131N,IND,131N,1.1-1.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.54,197,0.5,gis_post_distance,0
IND131N,IND,131N,1.2-1.3,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.22,198,0.5,gis_post_distance,0
IND131N,IND,131N,1.3-1.0,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,37.7,75,0.5,gis_post_distance,0
IND131N,IND,131N,2.1-2.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,0
IND131N,IND,131N,2.2-2.3,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.41,197,0.5,gis_post_distance,0
IND131N,IND,131N,2.3-2.4,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.75,201,0.5,gis_post_distance,0
IND131N,IND,131N,2.4-2.0,FOPU2,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.41,201,0.5,gis_post_distance,3.482587064676617
IND131N,IND,131N,3.1-3.2,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.64,201,0.5,gis_post_distance,0
IND131N,IND,131N,3.2-3.3,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.28,197,0.5,gis_post_distance,0
IND131N,IND,131N,3.3-3.0,FOPU2,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,16.47,33,0.5,gis_post_distance,0
IND131N,IND,131N,1.1-1.2,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.54,197,0.5,gis_post_distance,0
IND131N,IND,131N,1.2-1.3,SATR12,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.22,198,0.5,gis_post_distance,0.5050505050505051
IND131N,IND,131N,1.3-1.0,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,37.7,75,0.5,gis_post_distance,0
IND131N,IND,131N,2.1-2.2,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,0
IND131N,IND,131N,2.2-2.3,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.41,197,0.5,gis_post_distance,0
IND131N,IND,131N,2.3-2.4,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.75,201,0.5,gis_post_distance,0
IND131N,IND,131N,2.4-2.0,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.41,201,0.5,gis_post_distance,0
IND131N,IND,131N,3.1-3.2,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.64,201,0.5,gis_post_distance,0
IND131N,IND,131N,3.2-3.3,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.28,197,0.5,gis_post_distance,0
IND131N,IND,131N,3.3-3.0,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,16.47,33,0.5,gis_post_distance,0
IND123,IND,123,1.1-1.2,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.99,198,0.5,gis_post_distance,0
IND123,IND,123,1.2-1.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.75,204,0.5,gis_post_distance,0
IND123,IND,123,1.3-1.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,60.07,120,0.5,gis_post_distance,0
IND123,IND,123,2.1-2.2,ATTO,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,1.4925373134328357
IND123,IND,123,2.2-2.3,ATTO,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.85,200,0.5,gis_post_distance,1.5
IND123,IND,123,2.3-2.4,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.63,201,0.5,gis_post_distance,0
IND123,IND,123,2.4-2.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,36.81,74,0.5,gis_post_distance,0
IND123,IND,123,3.1-3.2,ATTO,26,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.86,202,0.5,gis_post_distance,12.871287128712872
IND123,IND,123,3.2-3.3,ATTO,10,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.53,201,0.5,gis_post_distance,4.975124378109453
IND123,IND,123,3.3-3.0,ATTO,25,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND123,IND,123,4.1-4.2,ATTO,37,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.19,202,0.5,gis_post_distance,18.316831683168317
IND123,IND,123,4.2-4.3,ATTO,52,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.85,202,0.5,gis_post_distance,25.742574257425744
IND123,IND,123,4.3-4.0,ATTO,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,84.84,170,0.5,gis_post_distance,4.117647058823529
IND123,IND,123,5.1-5.2,ATTO,70,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.88,202,0.5,gis_post_distance,34.65346534653465
IND123,IND,123,5.2-5.3,ATTO,74,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,37
IND123,IND,123,5.3-5.0,ATTO,21,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,56.38,113,0.5,gis_post_distance,18.58407079646018
IND123,IND,123,6.1-6.0,ATTO,65,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.92,196,0.5,gis_post_distance,33.16326530612245
IND123,IND,123,1.1-1.2,ATPO,37,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.99,198,0.5,gis_post_distance,18.68686868686869
IND123,IND,123,1.2-1.3,ATPO,27,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.75,204,0.5,gis_post_distance,13.23529411764706
IND123,IND,123,1.3-1.0,ATPO,21,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,60.07,120,0.5,gis_post_distance,17.5
IND123,IND,123,2.1-2.2,ATPO,22,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,10.945273631840797
IND123,IND,123,2.2-2.3,ATPO,9,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.85,200,0.5,gis_post_distance,4.5
IND123,IND,123,2.3-2.4,ATPO,20,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.63,201,0.5,gis_post_distance,9.950248756218906
IND123,IND,123,2.4-2.0,ATPO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,36.81,74,0.5,gis_post_distance,1.3513513513513513
IND123,IND,123,3.1-3.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.86,202,0.5,gis_post_distance,0
IND123,IND,123,3.2-3.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.53,201,0.5,gis_post_distance,0
IND123,IND,123,3.3-3.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,NA,NA,NA,NA,NA
IND123,IND,123,4.1-4.2,ATPO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.19,202,0.5,gis_post_distance,0.49504950495049505
IND123,IND,123,4.2-4.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.85,202,0.5,gis_post_distance,0
IND123,IND,123,4.3-4.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,84.84,170,0.5,gis_post_distance,0
IND123,IND,123,5.1-5.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.88,202,0.5,gis_post_distance,0
IND123,IND,123,5.2-5.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
IND123,IND,123,5.3-5.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,56.38,113,0.5,gis_post_distance,0
IND123,IND,123,6.1-6.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.92,196,0.5,gis_post_distance,0
IND123,IND,123,1.1-1.2,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.99,198,0.5,gis_post_distance,0
IND123,IND,123,1.2-1.3,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.75,204,0.5,gis_post_distance,0
IND123,IND,123,1.3-1.0,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,60.07,120,0.5,gis_post_distance,0
IND123,IND,123,2.1-2.2,SATR12,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0.9950248756218906
IND123,IND,123,2.2-2.3,SATR12,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.85,200,0.5,gis_post_distance,0.5
IND123,IND,123,2.3-2.4,SATR12,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.63,201,0.5,gis_post_distance,1.9900497512437811
IND123,IND,123,2.4-2.0,SATR12,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,36.81,74,0.5,gis_post_distance,4.054054054054054
IND123,IND,123,3.1-3.2,SATR12,9,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.86,202,0.5,gis_post_distance,4.455445544554455
